Date_x,"BPS(지배, Adj.)(원/주)",BPS증가율(YoY)(비율),BS_Accounts Payable,"BS_Accounts Receivable - Trade, Gross","BS_Accounts Receivable - Trade, Net",BS_Accrued Expenses,"BS_Accumulated Depreciation, Total","BS_Accumulated Intangible Amort, Suppl.",BS_Accumulated Intangible Amortization,BS_Additional Paid-In Capital,BS_Buildings - Gross,BS_Cash & Equivalents,BS_Cash and Short Term Investments,BS_Contract Assets - Long Term,"BS_Curr Derivative Liab. Hedging, Suppl.",BS_Current Port. of LT Debt/Capital Leases,BS_Customer Advances,BS_Defered Income Tax - Long Term Asset,BS_Deferred Charges,BS_Deferred Income Tax,BS_Deferred Income Tax - Current Asset,BS_Deferred Income Tax - Current Liability,BS_Deferred Income Tax - LT Liability,BS_Deferred Revenue - Current,BS_Deferred Revenue - Long Term,BS_Earnings Quality Score,BS_Full-Time Employees,BS_Goodwill - Net,"BS_Goodwill, Net",BS_Income Taxes Payable,BS_Intangibles - Gross,"BS_Intangibles, Net",BS_LT Investments - Other,BS_Land/Improvements - Gross,BS_Long Term Debt,BS_Long Term Investments,BS_Machinery/Equipment - Gross,BS_Minimum Pension Liability Adjustment,BS_Minority Interest,BS_Minority Interest - Non Redeemable,BS_Net Debt Incl. Pref.Stock & Min.Interest,"BS_Non-Curr Derivative Liab. Hedging, Suppl",BS_Note Receivable - Long Term,BS_Oper. Lse. Pymts. Due in Year 6 & Beyond,BS_Operating Lease Payments Due in Year 1,BS_Operating Lease Payments Due in Year 2,BS_Operating Lease Payments Due in Year 3,BS_Operating Lease Payments Due in Year 4,BS_Operating Lease Payments Due in Year 5,BS_Operating Lease Pymts. Due in 2-3 Years,BS_Operating Lease Pymts. Due in 4-5 Years,BS_Other Comprehensive Income,BS_Other Current Assets,"BS_Other Current Assets, Total",BS_Other Current Liabilities,"BS_Other Current liabilities, Total",BS_Other Equity,"BS_Other Equity, Total","BS_Other Liabilities, Total",BS_Other Long Term Assets,"BS_Other Long Term Assets, Total",BS_Other Long Term Liabilities,BS_Other Property/Plant/Equipment - Gross,BS_Pension Benefits - Underfunded,"BS_Property/Plant/Equipment, Total - Gross","BS_Property/Plant/Equipment, Total - Net",BS_Provision for Doubtful Accounts,BS_Retained Earnings (Accumulated Deficit),BS_Shares Outs - Common Stock Primary Issue,BS_Shares Outstanding - Common Issue 2,BS_Short Term Investments,"BS_Tangible Book Value, Common Equity",BS_Total Assets,BS_Total Common Shares Outstanding,BS_Total Current Assets,BS_Total Current Assets less Inventory,BS_Total Current Liabilities,BS_Total Debt,BS_Total Equity,BS_Total Equity & Minority Interest,BS_Total Liabilities,BS_Total Liabilities & Shareholders' Equity,BS_Total Long Term Debt,"BS_Total Operating Leases, Supplemental","BS_Total Receivables, Net",BS_Translation Adjustment,BS_Treas Shares - Common Stock Prmry Issue,BS_Treasury Stock - Common,CAPEX(천원),CF_Accounts Payable,CF_Accounts Receivable,CF_Accrued Expenses,CF_Acquisition of Business,CF_Capital Expenditures,CF_Cash Dividends Paid - Common,CF_Cash Interest Paid,CF_Cash Taxes Paid,CF_Cash from Financing Activities,CF_Cash from Investing Activities,CF_Cash from Operating Activities,CF_Changes in Working Capital,"CF_Common Stock, Net",CF_Deferred Taxes,CF_Depreciation,CF_Depreciation/Depletion,CF_Earnings Quality Score,CF_Financing Cash Flow Items,CF_Foreign Exchange Effects,CF_Free Cash Flow,"CF_Issuance (Retirement) of Debt, Net","CF_Issuance (Retirement) of Stock, Net",CF_Long Term Debt Reduction,"CF_Long Term Debt, Net",CF_Net Cash - Beginning Balance,CF_Net Cash - Ending Balance,CF_Net Change in Cash,CF_Net Changes in Working Capital,CF_Net Income/Starting Line,CF_Non-Cash Items,CF_Other Assets,CF_Other Financing Cash Flow,"CF_Other Investing Cash Flow Items, Total",CF_Other Liabilities,CF_Other Non-Cash Items,CF_Purchase of Fixed Assets,CF_Purchase of Investments,CF_Repurchase/Retirement of Common,CF_Sale of Business,CF_Sale of Fixed Assets,CF_Sale/Issuance of Common,CF_Sale/Maturity of Investment,"CF_Short Term Debt, Net",CF_Taxes Payable,CF_Total Cash Dividends Paid,CF_Unusual Items,EBITDA2마진율(비율),EBITDA2증가율(YoY)(비율),"EPS(지배, Adj.)(원/주)",EPS증가율(YoY)(비율),Employment Number,"FS_Accounts Receivable Turnover, TTM","FS_Asset Turnover, TTM","FS_Average Net Trade Cycle Days, TTM","FS_Average Payables Payment Days, TTM","FS_Average Receivables Collection Days, TTM",FS_CAPEX,FS_Cash & Cash Equivalents,FS_Cash & Short-Term Investments,FS_Common Equity - Total,FS_Common Shares - Outstanding - Total,FS_Current Ratio,FS_Debt - Total,"FS_Depreciation, Depletion & Amortization including Impairment - Cash Flow - to Reconcile",FS_Dividend Payout Ratio - %,FS_EBITDA Margin - %,FS_EPS - Diluted - excluding Extraordinary Items Applicable to Common - Total,FS_Earnings Retention Rate,"FS_Earnings Retention Rate, TTM","FS_Earnings before Interest, Taxes, Depreciation & Amortization (EBITDA)",FS_Free Cash Flow Net of Dividends,"FS_Free Cash Flow Yield - %, TTM",FS_Gross Profit - Industrials/Property - Total,FS_Gross Profit Margin - %,FS_Income Tax Rate - %,FS_Income before Discontinued Operations & Extraordinary Items,FS_Income before Tax Margin - %,"FS_Income before Tax Margin - %, TTM",FS_Interest Coverage Ratio,FS_Market Capitalization,FS_Net Cash Flow from Operating Activities,FS_Net Change in Cash - Total,FS_Net Margin - %,FS_Operating Margin - %,FS_Operating Profit before Non-Recurring Income/Expense,"FS_Payables Turnover, TTM","FS_Pretax ROA - %, TTM","FS_Pretax ROE - %, TTM",FS_ROA,FS_ROE,FS_ROIC,"FS_Reinvestment Rate - %, TTM",FS_Revenue from Business Activities - Total,FS_Shares used to calculate Diluted EPS - Total,"FS_Tax Complement, TTM",FS_Total Assets,"FS_Total Assets to Total Shareholders Equity - including Minority Interest & Hybrid Debt, Average TTM",FS_Total Debt Percentage of Total Assets,FS_Total Debt Percentage of Total Capital,FS_Total Debt Percentage of Total Equity,FS_Working Capital to Total Assets,Free Cash Flow2(천원),Gross Investment (GI),IS_Basic EPS Excluding Extraordinary Items,IS_Basic EPS Including Extraordinary Items,IS_Basic Normalized EPS,IS_Basic Weighted Average Shares,IS_Cost of Revenue,"IS_Cost of Revenue, Total",IS_DPS - Common Stock Primary Issue,"IS_Depreciation, Supplemental",IS_Diluted EPS Excluding ExtraOrd Items,IS_Diluted EPS Including ExtraOrd Items,IS_Diluted Net Income,IS_Diluted Normalized EPS,IS_Diluted Weighted Average Shares,IS_Dilution Adjustment,IS_Dividends per Share - Com Stock Issue 3,IS_Earnings Quality Score,IS_Effect of Special Items on Income Taxes,IS_Gross Dividends - Common Stock,IS_Gross Profit,IS_Inc Tax Ex Impact of Sp Items,IS_Income Available to Com Excl ExtraOrd,IS_Income Available to Com Incl ExtraOrd,IS_Interest Expense - Non-Operating,"IS_Interest Expense, Net Non-Operating","IS_Interest Expense, Supplemental","IS_Interest Inc.(Exp.),Net-Non-Op., Total",IS_Interest Income - Non-Operating,IS_Interest/Invest Income - Non-Operating,IS_Investment Income - Non-Operating,IS_Minority Interest,"IS_Minority Interest, Supplemental",IS_Net Income,IS_Net Income After Taxes,IS_Net Income Before Extra. Items,IS_Net Income Before Taxes,IS_Net Sales,IS_Normalized EBIT,IS_Normalized EBITDA,IS_Normalized Inc. Avail to Com.,IS_Normalized Income After Taxes,IS_Normalized Income Before Taxes,IS_Operating Income,IS_Other Non-Operating Income (Expense),"IS_Other, Net",IS_Provision for Income Taxes,IS_Restructuring Charge,IS_Revenue,"IS_Selling/General/Admin. Expenses, Total",IS_Selling/General/Administrative Expense,"IS_Stock-Based Compensation, Supplemental",IS_Total Operating Expense,IS_Total Revenue,IS_Total Special Items,IS_Unusual Expense (Income),Minority Interest - Total,Opex Margin,ROA(비율),ROE(지배)(비율),ROGI(%),SG&A,단기투자자산,당기순이익(천원),매입채무회전율,매출액(천원),매출액이익률(비율),매출액증가율(YoY)(연도),매출원가(천원),매출채권회전율,매출총이익(천원),무형자산,무형자산감상비 누계,무형자산회전율s,부채비율(비율),부채총계(천원),비유동비율(천원),비유동자산(천원),순부채(천원),순이익률(비율),순이익증가율(YoY)(비율),영업이익(천원),영업이익률(비율),영업이익증가율(YoY)(연도),운전자본증감(천원),유동비율(비율),유동자산(천원),유형자산감상비 누계,이익잉여금(천원),이자보상율,인당매출s,인당순이익s,인당영업이익s,자기자본비율,자산총계(천원),재고자산회전율(비율),채무총계,총자산회전율(비율),투자비 대비 매출 (Rev/GI)s,현금배당성향(%),EV_EBITDA
2003-07-01,14.20291791475782,-0.4188092155324604,573,1703,2245,1319,-1220,177,-177,1501,697,2332,2332,10,260,3,677,326,408,4,147,22,4,677,303,94,223000,189,189,671,502,326,33,4,14,33,1380,-425,924,924,-1348,159,133,421,217,187,163,133,111,350,244,-300,229,460,260,1370,670,369,1378,91,417,802,1863,576,1863,650,-41,-642,435,509,0,643,6459,944,5037,5037,3308,60,832,1756,5628,6459,14,1231,2245,-414,23,-397,76.28,106.7,-3.2,-330.6,-31.7,-211.6,0.0,20.1,255.2,-522.9,-108.8,1544.3,180.0,-304.3,53.8,237.2,237.2,94,-196.1,102.5,1332.8,-22.4,-304.3,-6.0,-3.9,1317.0,2332.2,1015.2,180.0,498.2,575.2,53.0,-196.1,102.7,103.5,601.8,-211.6,-19.8,-560.4,0.0,18.8,256.1,103.8,-18.5,250.6,0.0,-26.6,13.36,0.22854181906852,0.25,2.125,83000.0,5.38,1.98,43.03,24.94,67.97,76.28,2332.16,2332.16,831.54,944.04,1.52,60.12,57.75,0.0,13.36,0.25,1.0,1.0,403.06,387.66,6.33,1038.93,34.44,30.98,251.18,12.06,13.65,36.37,9086.28,465.47,369.97,8.33,11.45,345.31,14.67,27.02,118.87,17.54,78.45,37.0,78.45,3017.01,996.78,0.65,6459.24,4.4,0.93,3.31,3.42,0.27,1332.8,-44,0.26,0.26,0.25,470,2423,2423,0.0,58,0.25,0.25,251,0.25,997,130,0.68,94,-1,0,1039,111,121,121,-5,-5,5,8,11,13,2,-131,-131,121,251,121,364,3462,345,403,117,248,359,350,6,6,113,-5,3462,694,694,62,3112,3462,-5,-5,924.09,0.09965337954939342,17.54,78.45,5.653136531365313,694,2332,121,4.228621291448516,3462,34.44,0.1222042139384116,2423,-1081.875,1039,326,-177,41.0920245398773,677.2563176895308,5628,1.709134615384615,1422,-1348,8.33,2.184210526315789,350,11.45,1.364864864864865,180.0,1.52,5037,-1220,-642,4375.0,0.1656732530120482,0.006175261044176707,0.01923807228915663,12.8657686948444,6459,0.6873138773079214,60,1.98,-49.33851372208149,0.0,4.37
2003-10-01,11.97410502209439,-0.1180070840968893,497,1703,2490,1454,-1220,177,-177,1606,697,2330,2330,10,260,3,659,331,408,4,148,23,4,659,303,94,223000,200,200,782,502,326,31,4,14,31,1380,-425,845,845,-1435,159,156,421,217,187,163,133,111,350,244,-162,280,432,260,1464,495,333,1350,103,433,760,1863,591,1863,631,-41,-468,510,429,0,840,6703,939,5252,5252,3451,50,1040,1885,5663,6703,14,1231,2490,-414,24,-431,44.5,-82.0,-222.5,69.2,-31.7,-46.7,0.0,20.1,255.2,-104.0,-45.1,127.6,-195.4,-171.5,-4.4,62.7,62.7,94,77.2,19.0,80.9,-9.7,-171.5,-1.1,-0.6,2332.2,2329.7,-2.5,-195.4,174.3,90.4,-60.3,77.2,1.6,-18.3,175.5,-46.7,-6.1,-1721.4,0.0,2.2,1549.9,5.5,-9.1,118.5,0.0,-85.1,14.82,-0.01613822296389766,0.33,0.2222222222222221,83000.0,5.08,1.97,51.69,20.32,72.01,44.5,2329.65,2329.65,1039.99,939.09,1.52,49.94,62.71,0.0,14.82,0.33,1.0,1.0,483.45,80.86,4.96,1110.7,34.05,34.8,334.57,15.73,13.93,36.58,12561.28,127.6,-2.51,10.26,12.9,420.74,18.01,27.41,107.77,18.02,67.27,35.19,67.27,3261.59,1019.95,0.66,6703.27,3.93,0.75,2.58,2.65,0.27,80.9,157,0.34,0.34,0.23,519,2464,2464,0.0,63,0.33,0.33,334,0.27,1020,160,0.68,94,-30,0,1111,149,174,174,-6,-6,6,4,10,10,0,-160,-160,174,335,174,513,3574,421,483,118,278,427,507,2,2,179,-86,3574,690,690,62,3067,3574,-86,-86,844.69,0.1177951874650252,18.02,67.27,4.204137931034483,690,2330,174,4.957746478873239,3574,34.05,0.07424105801021952,2464,-16.06292134831461,1111,326,-177,41.84969325153374,544.5192307692307,5663,1.395192307692308,1451,-1435,10.26,0.3700787401574803,507,12.9,0.1818181818181819,-195.4,1.52,5252,-1220,-468,12675.0,0.1643734939759036,0.006578313253012049,0.01962650602409639,15.51544084738177,6703,0.6805026656511804,50,1.97,-32.43157687808758,0.0,6.31
2004-01-01,11.20423008476208,-0.07619582063108765,514,1703,2505,1674,-1220,177,-177,1596,697,2854,2980,10,260,2,935,344,408,4,146,23,4,935,303,94,223000,210,210,861,502,326,212,4,14,212,1380,-425,940,940,-1988,159,150,421,217,187,163,133,111,350,244,-121,251,398,260,1819,495,373,1351,113,457,753,1863,598,1863,607,-41,-344,510,429,126,955,7519,939,5883,5883,4045,52,1165,2105,6354,7519,14,1231,2505,-414,25,-460,53.63,-81.7,-130.7,211.7,-31.7,-101.2,0.0,20.1,255.2,-143.9,-401.2,993.5,359.6,-211.5,-12.5,142.8,142.8,94,76.3,73.1,892.3,-8.7,-211.5,-1.9,-1.5,2332.2,2853.6,521.5,359.6,297.4,206.2,-21.9,76.3,-300.0,192.1,291.8,-101.2,-406.4,-1793.5,0.0,3.1,1582.0,103.3,-7.2,190.1,0.0,-85.6,14.99,0.1898271676161631,0.22,-0.12,100000.0,5.23,1.89,50.65,19.37,70.03,53.63,2853.62,2979.51,1164.9,939.42,1.45,51.6,80.11,0.0,14.99,0.22,1.0,1.0,494.98,811.4,7.32,1089.66,33.0,34.8,219.97,10.22,12.89,35.67,11797.82,865.9,523.96,6.66,12.56,414.87,18.89,24.34,96.08,16.2,62.47,33.09,62.47,3302.21,998.0,0.67,7519.0,3.95,0.69,2.39,2.45,0.24,892.3,-366,0.23,0.23,0.36,544,2593,2593,0.0,80,0.22,0.22,220,0.29,998,97,0.68,94,37,0,1090,155,123,123,-6,-6,6,12,15,18,3,-97,-97,123,220,123,337,3682,415,495,193,290,445,307,18,18,117,107,3682,675,675,62,3375,3682,107,107,940.35,0.1127104834329169,16.2,62.47,3170.0,675,2980,123,5.044747081712062,3682,33.0,0.1545939165882722,2593,-28.17138485080337,1090,326,-177,43.36196319018404,545.4077253218884,6354,1.404291845493562,1636,-1988,6.66,0.03361344537815136,307,12.56,-0.1657608695652174,359.6,1.45,5883,-1220,-344,2558.333333333333,0.1627718072289157,0.006374578313253013,0.01826277108433735,15.49408165979519,7519,0.625871154173041,52,1.89,-51.1810594647078,0.0,5.33
2004-04-01,7.771762728689115,-0.3673537073857023,530,1703,2639,1837,-1220,177,-177,2151,697,3515,3840,10,260,12,903,309,408,4,156,23,4,903,303,94,223000,211,211,928,502,326,309,4,3,309,1380,-425,1328,1328,-2452,159,172,421,217,187,163,133,111,350,244,-158,279,435,260,1854,462,305,1206,149,457,680,1863,526,1863,609,-41,-134,558,415,326,1642,8672,973,6914,6914,4278,60,1852,3181,6820,8672,3,1231,2639,-414,24,-470,77.15,-54.3,-357.0,411.3,-31.7,-179.9,0.0,20.1,255.2,591.8,-797.9,1362.6,257.8,520.4,10.0,198.0,198.0,94,70.1,26.0,1182.7,1.3,520.4,-2.6,-2.1,2332.2,3514.6,1182.5,257.8,507.8,389.0,-82.2,70.1,-618.0,73.7,469.9,-179.9,-833.2,-2141.3,0.0,4.6,2661.7,210.6,3.4,266.4,0.0,-80.9,17.09,0.3701247880342624,0.37,0.3214285714285714,100000.0,5.26,1.76,49.41,20.23,69.64,77.15,3514.65,3840.39,1852.36,972.73,1.62,60.48,55.14,0.0,17.09,0.37,1.0,1.0,630.23,297.5,6.36,1306.88,35.45,34.8,368.87,15.35,13.42,53.22,12565.83,376.15,661.03,10.01,15.6,575.09,18.09,23.67,75.44,15.62,48.72,27.1,48.72,3686.66,1000.54,0.66,8671.93,3.19,0.7,1.87,1.9,0.3,1182.7,-531,0.38,0.38,0.38,558,2743,2743,0.0,55,0.37,0.37,368,0.37,1001,157,0.68,94,1,0,1307,198,210,210,-5,-5,5,11,16,17,0,-158,-158,210,369,210,566,4050,575,630,212,370,568,573,-19,-19,197,2,4050,732,732,62,3477,4050,2,2,1328.38,0.1419753086419753,15.62,48.72,-11.70666666666667,732,3840,210,5.175471698113207,4050,35.45,0.1849034523112931,2743,-11.34453781512605,1307,326,-177,45.30061349693251,368.2505399568034,6820,0.949244060475162,1758,-2452,10.01,0.5909090909090908,573,15.6,0.4183168316831682,257.8,1.62,6914,-1220,-134,5209.090909090909,0.1620910843373494,0.006884216867469879,0.01912530120481928,21.35608856088561,8672,0.5857680069424357,60,1.76,-73.60471490531239,0.0,5.03
2004-07-01,10.49142826787632,-0.2613188127367124,524,1703,2712,2014,-1220,177,-177,1644,697,2553,2838,10,260,17,980,327,408,19,88,43,19,980,303,94,223000,214,214,796,502,326,340,4,32,340,1380,-425,941,941,-1828,159,212,421,217,187,163,133,111,350,244,-265,501,589,260,1819,475,211,1156,137,464,579,1863,577,1863,644,-41,47,572,365,285,1257,8013,938,6139,6139,4394,69,1472,2413,6542,8013,32,1231,2712,-414,19,-429,95.69,-65.5,-405.4,661.0,-31.7,-282.0,0.0,22.0,387.5,-687.7,-896.6,1755.9,195.8,-718.5,92.9,257.1,257.1,94,52.7,49.2,1474.0,-21.9,-718.5,-4.1,-3.3,2332.2,2553.0,220.8,195.8,690.8,519.4,-293.5,52.7,-614.6,156.0,592.6,-282.0,-1015.0,-3459.9,0.0,11.0,2741.5,421.0,-18.6,143.2,0.0,-73.2,12.74,0.08157594402818447,0.3,0.2,100000.0,5.52,1.89,44.18,22.17,66.35,95.69,2552.96,2838.25,1471.81,937.6,1.4,68.88,59.12,0.0,12.74,0.3,1.0,1.0,435.94,291.22,5.64,1109.09,32.4,21.63,299.61,11.17,13.15,37.13,14558.04,393.32,-961.69,8.75,11.01,376.82,16.51,24.85,86.3,16.9,59.98,33.55,59.98,3423.11,986.25,0.68,8013.48,3.47,0.86,2.78,2.85,0.22,1474.0,99,0.31,0.31,0.32,589,2697,2697,0.0,59,0.3,0.3,298,0.31,986,115,0.68,94,1,0,1109,84,183,183,-5,-5,5,12,18,17,-1,-117,-117,183,300,183,382,3807,377,436,188,304,388,371,0,0,83,6,3807,732,732,62,3436,3807,6,6,940.96,0.0990281061203047,16.9,59.98,65.01818181818182,732,2838,183,5.146946564885496,3807,32.4,0.09965337954939346,2697,-9.390725209669462,1109,326,-177,46.35889570552147,444.7314751869476,6542,1.273097826086957,1874,-1828,8.75,0.5123966942148761,371,11.01,0.06000000000000005,195.8,1.4,6139,-1220,47,3091.666666666667,0.1584502409638554,0.007256385542168674,0.01861843373493976,18.35766878821914,8013,0.6201335722430363,69,1.89,43.53164873105125,0.0,6.23
2004-10-01,8.753828525123183,-0.2689367172769248,733,1867,3314,2061,-1276,177,-177,1668,697,2274,2865,10,260,12,982,317,408,22,109,47,22,982,303,94,223000,230,230,904,502,326,393,4,2,393,1380,-425,1110,1110,-1715,159,260,421,217,187,163,133,111,350,244,-325,625,734,260,1934,589,264,1257,142,459,697,1933,560,1933,657,-42,243,577,365,592,1525,8912,942,6913,6913,4767,40,1755,2865,7158,8912,2,1231,3314,-414,18,-420,53.94,174.9,-482.5,-159.6,-31.7,-54.9,0.0,22.0,387.5,68.9,-392.0,-60.9,-448.6,66.1,-2.0,52.9,52.9,94,-2.3,104.5,-115.8,5.1,66.1,-1.2,-0.7,2553.0,2273.5,-279.4,-448.6,196.3,140.5,-48.6,-2.3,-337.1,-32.1,146.3,-54.9,-507.6,-39.1,0.0,1.0,105.2,169.6,5.8,99.4,0.0,-5.7,13.89,0.07165167028648267,0.32,-0.03030303030303028,100000.0,4.87,1.81,51.22,23.89,75.11,53.94,2273.52,2865.24,1754.69,942.14,1.45,40.0,52.94,0.0,13.89,0.32,1.0,1.0,518.09,-115.78,4.97,1214.92,32.57,34.0,319.55,12.98,12.51,36.82,14855.71,-60.88,-279.44,8.57,12.47,465.16,15.32,22.66,74.52,15.47,51.01,30.73,51.01,3730.36,980.62,0.68,8912.22,3.29,0.45,1.38,1.4,0.24,-115.8,382,0.33,0.33,0.34,590,2856,2856,0.0,53,0.32,0.32,318,0.33,980,122,0.68,94,2,0,1215,167,196,196,-6,-6,6,28,20,35,15,-123,-123,196,320,196,484,4071,465,518,201,324,491,458,-2,-2,165,7,4071,750,750,62,3613,4071,7,7,1109.86,0.1142225497420781,15.47,51.01,6.797773654916512,750,2865,196,3.896316507503411,4071,32.57,0.1390598768886402,2856,-8.437305699481865,1215,326,-177,47.88343558282209,408.0957810718358,7158,1.139031339031339,1999,-1715,8.57,0.1264367816091954,458,12.47,-0.096646942800789,-448.6,1.45,6913,-1276,243,1635.714285714286,0.1561,0.00712,0.01709,19.68132854578097,8912,0.5888904961666426,40,1.81,31.42438558368739,0.0,6.32
2005-01-01,7.245882378445293,-0.3532904694361997,735,1853,3276,1956,-1362,177,-177,1662,697,3060,3467,10,260,13,1322,358,408,23,84,48,23,1322,303,94,223000,243,243,848,502,326,322,4,37,322,1380,-425,1200,1200,-2184,159,288,421,217,187,163,133,111,350,244,-302,520,604,260,2218,599,297,1242,129,486,679,2019,562,2019,657,-36,448,574,362,406,1644,9343,936,7346,7346,4955,82,1887,3087,7456,9343,37,1231,3276,-414,22,-521,59.95,231.8,-530.3,-153.8,-31.7,-116.2,0.0,22.0,387.5,-124.6,-199.5,726.0,-34.6,-124.9,-16.7,121.9,121.9,94,-6.3,105.3,609.8,6.5,-124.9,-6.5,-4.7,2553.0,3060.2,507.2,-34.6,406.1,249.3,-1.8,-6.3,-83.3,369.6,289.3,-116.2,-691.6,-260.4,0.0,2.3,135.5,606.0,11.2,49.8,0.0,-40.0,13.25,0.0205462846983715,0.35,0.5909090909090908,123000.0,5.07,1.74,48.96,23.24,72.2,59.95,3060.2,3466.66,1887.1,936.21,1.48,82.34,68.97,0.0,13.25,0.35,1.0,1.0,505.15,725.57,4.73,1174.57,30.8,30.62,340.61,12.87,13.12,34.62,14760.61,786.89,786.68,8.93,11.44,436.18,15.75,22.81,74.08,15.76,52.39,31.22,52.39,3813.52,979.75,0.69,9342.84,3.25,0.88,2.6,2.67,0.26,609.8,41,0.35,0.35,0.31,592,3042,3042,0.0,69,0.35,0.35,338,0.32,980,129,0.68,94,-11,0,1175,139,210,210,-6,-6,6,22,28,28,0,-131,-131,210,341,210,491,4216,436,505,185,316,455,472,-3,-3,150,-36,4216,738,738,62,3744,4216,-36,-36,1200.01,0.1036527514231499,15.76,52.39,-11.40307692307692,738,3467,210,4.138775510204082,4216,30.8,0.1450298750678978,3042,-7.950216858382048,1175,326,-177,49.52147239263803,395.1245363010069,7456,1.058293587705352,1997,-2184,8.93,0.7073170731707317,472,11.44,0.5374592833876222,-34.6,1.48,7346,-1362,448,2145.454545454545,0.1535564227642277,0.007597317073170731,0.01785739837398374,20.19693888472653,9343,0.5739177783827933,82,1.74,144.3137631659878,0.0,5.69
2005-04-01,8.008344291416675,0.03044117158315052,803,1926,3326,1950,-1347,177,-177,1520,697,2773,3195,10,260,15,1367,260,408,21,64,45,21,1367,303,94,223000,235,235,828,502,326,310,4,46,310,1380,-425,1084,1084,-2040,159,402,421,217,187,163,133,111,350,244,-370,482,546,260,2240,624,254,1140,137,397,590,2016,551,2016,669,-41,744,568,342,422,1536,9080,910,7067,7067,5019,72,1771,2855,7309,9080,46,1231,3326,-414,32,-747,69.36,235.9,-777.0,-54.2,-31.7,-186.5,0.0,22.0,387.5,-845.0,-270.6,1319.9,-81.7,-819.1,97.6,207.0,207.0,94,-10.9,15.7,1133.4,-15.0,-819.1,-8.4,-3.1,2553.0,2773.0,220.1,-81.7,711.3,385.7,12.2,-10.9,-84.1,448.4,495.6,-186.5,-859.7,-1070.8,0.0,3.3,251.6,772.3,-11.9,52.9,0.0,-109.9,19.03,0.2313282452437999,0.51,0.3783783783783785,123000.0,5.04,1.7,48.45,24.1,72.55,69.36,2773.03,3195.43,1771.14,909.69,1.41,71.51,85.08,0.0,19.03,0.51,1.0,1.0,776.02,523.62,6.28,1409.52,34.56,29.4,486.01,16.88,13.6,47.53,7972.85,593.92,-287.17,11.92,14.85,605.85,15.19,23.05,67.79,16.29,49.36,30.1,49.36,4078.57,951.95,0.71,9080.13,2.94,0.79,2.44,2.5,0.23,1133.4,172,0.52,0.52,0.44,587,3088,3088,0.0,85,0.51,0.51,484,0.46,952,179,0.68,94,-19,0,1410,183,305,305,-6,-6,6,27,29,34,5,-181,-181,305,486,305,688,4498,606,691,259,439,622,672,-11,-11,202,-66,4498,804,804,62,3826,4498,-66,-66,1083.92,0.1347265451311694,16.29,49.36,-10.4958217270195,804,3195,305,3.845579078455791,4498,34.56,0.1106172839506172,3088,-5.788931788931789,1410,326,-177,50.89570552147239,412.70468661773,7309,1.136645962732919,2013,-2040,11.92,0.4523809523809523,672,14.85,0.1727748691099475,-81.7,1.41,7067,-1347,744,2488.888888888889,0.1496255284552845,0.007976991869918699,0.01759081300813008,19.50440528634361,9080,0.6364794113485213,72,1.7,178.0920446007533,0.0,2.52
2005-07-01,10.24611171625122,-0.0233825695950507,807,1794,3107,1934,-1269,177,-177,1365,697,2484,2947,10,260,17,1284,291,408,6,121,43,6,1284,303,94,223000,378,378,831,502,326,263,4,44,263,1380,-425,981,981,-1891,159,472,421,217,187,163,133,111,350,244,-232,510,631,260,2158,366,133,1299,174,465,545,1962,754,1962,694,-41,962,570,321,463,1318,8957,892,6685,6685,4931,75,1697,2678,7260,8957,44,1231,3107,-414,32,-764,128.21,270.5,-653.3,-95.3,-188.5,-317.8,0.0,23.6,573.0,-1377.5,-574.8,1887.1,50.2,-1326.4,63.1,282.1,282.1,94,-38.5,-3.8,1569.3,-12.6,-1326.4,-9.5,-3.4,2553.0,2484.0,-69.0,50.2,940.5,551.2,-12.5,-38.5,-257.0,424.7,655.7,-317.8,-1019.3,-1625.1,0.0,6.3,298.7,944.5,-9.2,116.0,0.0,-104.5,16.94,0.5253704638252972,0.38,0.2666666666666668,123000.0,5.34,1.83,45.15,23.34,68.49,128.21,2483.99,2947.45,1696.91,891.53,1.36,75.19,75.08,0.0,16.94,0.38,1.0,1.0,664.97,435.9,6.69,1293.19,32.95,33.13,362.73,13.82,14.19,51.65,13862.84,567.16,-289.04,9.24,13.12,514.8,15.68,26.0,86.67,17.78,59.36,37.19,59.36,3924.58,930.69,0.68,8957.35,3.33,0.84,2.73,2.81,0.2,1569.3,271,0.39,0.39,0.4,584,3016,3016,0.0,75,0.38,0.38,357,0.39,931,127,0.68,94,2,0,1293,182,229,229,-5,-5,5,28,31,33,2,-134,-134,229,363,229,542,4309,515,590,233,366,548,509,5,5,180,6,4309,778,778,62,3800,4309,6,6,980.96,0.119517289394291,17.78,59.36,10.92972972972973,778,2947,229,3.73729863692689,4309,32.95,0.1318623588127135,3016,-6.595744680851064,1293,326,-177,52.43558282208589,427.8137890394814,7260,1.338833235120801,2272,-1891,9.24,0.2513661202185793,509,13.12,0.371967654986523,50.2,1.36,6685,-1269,962,1817.857142857143,0.1465880487804878,0.008008780487804878,0.0180190243902439,18.94607569498716,8957,0.6445774121166792,75,1.83,155.5378681498979,0.0,4.63
